event-name,start_datetime,end_datetime,recurrence_rule,date_description,event-type,dance_focus,dance_style,price_min,price_max,currency,pricing_type,price_category,audience_min,audience_max,audience_size_bucket,age_min,age_max,age_group_label,event-location,region,season,cross_border_potential,user-category,organizer,instagram,event_link,event_link_fit,description,event_date,event_time,weekday,month,country,city,latitude,longitude,region_standardized
Open House Vitra Design Museum,2026-05-08 00:00:00,,,,Kunst / Design / Ausstellungstag,Nein,None,,,EUR,,,,,unknown,16.0,70.0,All Ages,"Vitra Campus, Weil am Rhein",Weil am Rhein (DE),Spring,Ja,Kunst- & Designfreunde,Vitra Design Museum,https://www.instagram.com/vitra/,https://www.basel.com/en/events,0.8,"Open House Vitra Design Museum findet in Vitra Campus, Weil am Rhein, Weil am Rhein statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-05-08,00:00,Friday,5.0,DE,Weil am Rhein,47.5939,7.62,Lörrach (DE)
Mittelaltermarkt Burg Rötteln,2026-05-17 20:26:00,,,,Mittelaltermarkt / Kultur / Markt,Nein,None,10.0,20.0,EUR,paid,mid,500.0,5000.0,large (>500),,,All Ages,"Burg Rötteln, Lörrach",Lörrach (DE),Spring,Ja,Familien & Mittelalterfans,Burg Rötteln Förderverein,https://www.instagram.com/burgroetteln/,https://www.loerrach.de/veranstaltungen,0.9,"Mittelaltermarkt Burg Rötteln findet in Burg Rötteln, Lörrach, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-05-17,20:26,Sunday,5.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
Theater Freiburg – Hexenabend,2025-10-31 20:00:00,,,,Theater / Schauspiel / Halloween,Nein,None,15.0,35.0,EUR,paid,mid,,,unknown,16.0,60.0,All Ages,Theater Freiburg,Freiburg (DE),Autumn,Ja,Theater- & Halloweenfreunde,Theater Freiburg,https://www.instagram.com/theater.freiburg/,https://www.fasnacht-loerrach.de,0.9,"Theater Freiburg – Hexenabend findet in Theater Freiburg, Freiburg statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2025-10-31,20:00,Friday,10.0,DE,Freiburg,47.9959,7.8522,Freiburg (DE)
Neujahrskonzert Kurhaus Badenweiler,2026-01-02 19:30:00,,,,Konzert / Klassik / Neujahr,Nein,None,20.0,50.0,EUR,paid,mid,,,unknown,30.0,80.0,All Ages,Kurhaus Badenweiler,Weil am Rhein (DE),Winter,Ja,Klassik- & Kulturfreunde,Kurhaus Badenweiler,https://www.instagram.com/kurhaus_badenweiler/,https://www.basel.com/en/events,0.8,"Neujahrskonzert Kurhaus Badenweiler findet in Kurhaus Badenweiler, Weil am Rhein statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-01-02,19:30,Friday,1.0,DE,Weil am Rhein,47.5939,7.62,Lörrach (DE)
Museumsnacht Freiburg,2026-05-14 18:00:00,,,,Kultur / Nachtveranstaltung,Nein,None,10.0,20.0,EUR,paid,mid,300.0,2000.0,large (>500),16.0,70.0,All Ages,Innenstadt Freiburg (Museen),Freiburg (DE),Spring,Ja,Kultur- & Museumsfreunde,Museen Freiburg,https://www.instagram.com/freiburg_de/,https://www.freiburg.de/pb/1176329.html,0.3,"Museumsnacht Freiburg findet in Innenstadt Freiburg (Museen), Freiburg statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-05-14,18:00,Thursday,5.0,DE,Freiburg,47.999,7.8421,Freiburg (DE)
Basel Läuft Benefizlauf,2026-05-09 10:00:00,,,,Sport / Laufveranstaltung,Nein,None,20.0,40.0,CHF,paid,mid,,,unknown,16.0,60.0,All Ages,Innenstadt Basel,Basel (CH),Spring,Ja,Läufer & Sportfreunde,Basel Läuft Organisation,https://www.instagram.com/basel_laeuft/,https://www.basel.com/en/events,0.8,"Basel Läuft Benefizlauf findet in Innenstadt Basel, Basel statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-05-09,10:00,Saturday,5.0,CH,Basel,47.5596,7.5886,Basel (CH)
Open Stage Jazzclub Freiburg,2025-11-05 20:30:00,,,,Jazz / Open Stage / Musik,Nein,None,10.0,20.0,EUR,paid,mid,,,unknown,18.0,70.0,All Ages,Jazzhaus Freiburg,Freiburg (DE),Autumn,Ja,Jazzliebhaber & Musiker,Jazzhaus Freiburg,https://www.instagram.com/jazzhausfreiburg/,https://www.freiburg.de/pb/1176329.html,0.3,"Open Stage Jazzclub Freiburg findet in Jazzhaus Freiburg, Freiburg statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2025-11-05,20:30,Wednesday,11.0,DE,Freiburg,47.9969,7.8491,Freiburg (DE)
Kindertheater – Rabe Socke,2025-12-12 15:00:00,,,,Theater / Kindertheater,Nein,None,10.0,20.0,EUR,paid,mid,,,unknown,3.0,10.0,All Ages,Stadttheater Freiburg,Freiburg (DE),Winter,Ja,Kinder & Familien,Theater Freiburg,https://www.instagram.com/theater.freiburg/,https://www.freiburg.de/pb/1176329.html,0.3,"Kindertheater – Rabe Socke findet in Stadttheater Freiburg, Freiburg statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2025-12-12,15:00,Friday,12.0,DE,Freiburg,47.9959,7.8522,Freiburg (DE)
Weihnachts-Zauber Basel,2025-11-25 20:25:00,,,,Weihnachtsmarkt / Winterevent,Nein,None,,,CHF,,,300.0,2000.0,large (>500),,,All Ages,Innenstadt Basel,Basel (CH),Autumn,Ja,Weihnachtsmarktbesucher,Stadt Basel,https://www.instagram.com/basellive/,https://www.basel.com/en/events,0.8,"Weihnachts-Zauber Basel findet in Innenstadt Basel, Basel statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2025-11-25,20:25,Tuesday,11.0,CH,Basel,47.5596,7.5886,Basel (CH)
Theater Lörrach – Kabale und Liebe,2026-03-05 19:30:00,,,,Theater / Schauspiel,Nein,None,15.0,35.0,EUR,paid,mid,,,unknown,16.0,80.0,All Ages,Stadttheater Lörrach,Lörrach (DE),Spring,Ja,Theaterfreunde,Theater Lörrach,https://www.instagram.com/theaterloerrach/,https://www.loerrach.de/veranstaltungen,0.9,"Theater Lörrach – Kabale und Liebe findet in Stadttheater Lörrach, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-03-05,19:30,Thursday,3.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
Gospel Weihnachtskonzert Basel,2025-12-19 20:00:00,,,,Konzert / Gospel / Weihnachten,Nein,None,20.0,40.0,CHF,paid,mid,300.0,2000.0,large (>500),,,All Ages,Johanneskirche Basel,Basel (CH),Winter,Ja,Gospelfreunde & Familien,Johanneskirche Basel,https://www.instagram.com/basel_gospel/,https://www.basel.com/en/events,0.8,"Gospel Weihnachtskonzert Basel findet in Johanneskirche Basel, Basel statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2025-12-19,20:00,Friday,12.0,CH,Basel,47.5596,7.5886,Basel (CH)
2nd Chamber Concert Freiburg,2025-11-23 11:00:00,,,,Kammerkonzert / Klassik,Nein,None,15.0,30.0,EUR,paid,mid,,,unknown,25.0,70.0,All Ages,"Theater Freiburg, Winterer-Foyer",Freiburg (DE),Autumn,Ja,Klassik- & Musikliebhaber,Theater Freiburg,https://www.instagram.com/theater.freiburg/,https://www.freiburg.de/pb/1176329.html,0.3,"2nd Chamber Concert Freiburg findet in Theater Freiburg, Winterer-Foyer, Freiburg statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2025-11-23,11:00,Sunday,11.0,DE,Freiburg,47.9959,7.8522,Freiburg (DE)
Sinu Konzert Freiburg,2025-11-21 20:00:00,,,,Konzert / Popmusik,Nein,None,20.0,40.0,EUR,paid,mid,,,unknown,16.0,40.0,All Ages,"Hilda5, Freiburg",Freiburg (DE),Autumn,Ja,Popmusikfans & junge Erwachsene,Kulturaggregat Freiburg,https://www.instagram.com/sinu_music/,https://www.freiburg.de/pb/1176329.html,0.3,"Sinu Konzert Freiburg findet in Hilda5, Freiburg, Freiburg statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2025-11-21,20:00,Friday,11.0,DE,Freiburg,47.999,7.8421,Freiburg (DE)
Neujahrslauf Weil am Rhein,2026-01-01 11:00:00,,,,Laufveranstaltung / Sport,Nein,None,10.0,20.0,EUR,paid,mid,,,unknown,16.0,60.0,All Ages,Innenstadt Weil am Rhein,Weil am Rhein (DE),Winter,Ja,Läufer & Sportfreunde,Stadt Weil am Rhein,https://www.instagram.com/stadtweilamrhein/,https://www.basel.com/en/events,0.8,"Neujahrslauf Weil am Rhein findet in Innenstadt Weil am Rhein, Weil am Rhein statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-01-01,11:00,Thursday,1.0,DE,Weil am Rhein,47.5939,7.62,Lörrach (DE)
Theater Freiburg – Faust,2026-01-15 19:30:00,,,,Theater / Schauspiel / Klassiker,Nein,None,20.0,50.0,EUR,paid,mid,,,unknown,16.0,80.0,All Ages,Stadttheater Freiburg,Freiburg (DE),Winter,Ja,Theaterliebhaber,Theater Freiburg,https://www.instagram.com/theater.freiburg/,https://www.freiburg.de/pb/1176329.html,0.3,"Theater Freiburg – Faust findet in Stadttheater Freiburg, Freiburg statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-01-15,19:30,Thursday,1.0,DE,Freiburg,47.9959,7.8522,Freiburg (DE)
Weihnachtschor Aachen – Gastspiel Basel,2025-12-20 19:00:00,,,,Konzert / Chormusik / Weihnachten,Nein,None,20.0,40.0,CHF,paid,mid,300.0,2000.0,large (>500),,,All Ages,"St. Elisabeth Kirche, Basel",Basel (CH),Winter,Ja,Klassik- & Chormusikfreunde,Gastchor Aachen & Kirche St. Elisabeth Basel,https://www.instagram.com/chorbasel/,https://www.basel.com/en/events,0.8,"Weihnachtschor Aachen – Gastspiel Basel findet in St. Elisabeth Kirche, Basel, Basel statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2025-12-20,19:00,Saturday,12.0,CH,Basel,47.5596,7.5886,Basel (CH)
"Burghof Konzerte Lörrach (Fannie, Brueder Selke, Bummelkasten)",2025-11-05 20:25:00,,,,Konzert / Live Musik,Nein,None,20.0,40.0,EUR,paid,mid,,,unknown,16.0,60.0,All Ages,Burghof Lörrach,Lörrach (DE),Autumn,Ja,Konzertbesucher,Burghof Lörrach GmbH,https://www.instagram.com/burghofloerrach/,https://www.loerrach.de/veranstaltungen,0.9,"Burghof Konzerte Lörrach (Fannie, Brueder Selke, Bummelkasten) findet in Burghof Lörrach, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2025-11-05,20:25,Wednesday,11.0,DE,Lörrach,47.6132,7.6627,Lörrach (DE)
Weihnachtsmarkt Eguisheim,2025-11-21 20:25:00,,,,Weihnachtsmarkt / Advent,Nein,None,,,,,,300.0,2000.0,large (>500),,,All Ages,"Eguisheim, Elsass",unknown,Autumn,Nein,Familien & Weihnachtsmarktbesucher,Ville d’Eguisheim,https://www.instagram.com/eguisheim_officiel/,https://www.basel.com/en/events,0.8,"Weihnachtsmarkt Eguisheim findet in Eguisheim, Elsass, nan statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2025-11-21,20:25,Friday,11.0,,,,,Alsace (FR)
